,cut,color,clarity,city_Amsterdam,city_Antwerp,city_Dubai,city_Kimberly,city_Las Vegas,city_London,city_Luxembourg,city_Madrid,city_New York City,city_Paris,city_Surat,city_Tel Aviv,city_Zurich
16204,6,8.57,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
16205,15,4.29,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16206,3,10.0,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
16207,3,4.29,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0
16208,10,8.57,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16209,15,4.29,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
16210,6,4.29,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16211,6,7.14,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16212,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
16213,10,7.14,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
16214,15,5.71,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
16215,6,8.57,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
16216,10,4.29,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
16217,10,1.43,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
16218,15,10.0,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
16219,1,10.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
16220,10,4.29,8.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16221,15,10.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16222,15,8.57,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
16223,15,10.0,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16224,1,10.0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16225,10,4.29,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
16226,15,2.86,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16227,15,5.71,8.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16228,1,10.0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
16229,15,5.71,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16230,15,5.71,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
16231,10,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16232,3,7.14,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16233,15,5.71,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
16234,15,2.86,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
16235,15,4.29,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16236,15,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16237,15,5.71,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0
16238,15,7.14,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16239,10,7.14,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
16240,3,7.14,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16241,15,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16242,15,5.71,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16243,10,10.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
16244,6,5.71,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
16245,6,5.71,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
16246,10,1.43,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
16247,6,1.43,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
16248,6,8.57,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
16249,6,7.14,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16250,6,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16251,10,10.0,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
16252,15,8.57,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
16253,6,8.57,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16254,6,5.71,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16255,3,7.14,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16256,3,5.71,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16257,15,10.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
16258,10,5.71,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16259,3,4.29,8.75,0,0,0,0,0,0,0,0,0,1,0,0,0
16260,10,7.14,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16261,15,8.57,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16262,15,7.14,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16263,6,8.57,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
16264,15,8.57,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
16265,3,8.57,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16266,15,1.43,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16267,10,10.0,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
16268,3,4.29,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
16269,6,4.29,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
16270,15,5.71,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16271,15,7.14,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1
16272,15,4.29,8.75,0,0,0,0,0,0,0,0,1,0,0,0,0
16273,15,4.29,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16274,15,2.86,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16275,1,5.71,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16276,15,5.71,6.25,0,0,0,0,0,0,0,0,0,0,0,0,1
16277,15,4.29,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
16278,6,8.57,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
16279,1,1.43,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
16280,15,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
16281,15,8.57,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
16282,3,1.43,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16283,15,10.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16284,6,8.57,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
16285,6,8.57,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16286,15,1.43,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
16287,6,10.0,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16288,15,8.57,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16289,1,8.57,1.25,0,0,0,0,0,0,0,0,1,0,0,0,0
16290,15,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
16291,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16292,10,4.29,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
16293,15,2.86,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
16294,15,4.29,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16295,10,10.0,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
16296,6,7.14,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16297,3,7.14,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16298,15,4.29,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
16299,3,1.43,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
16300,10,7.14,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
16301,6,7.14,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16302,6,5.71,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
16303,6,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16304,15,4.29,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16305,15,5.71,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16306,15,10.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16307,15,5.71,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16308,15,8.57,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
16309,15,2.86,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
16310,15,7.14,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16311,6,5.71,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
16312,10,2.86,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
16313,15,5.71,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
16314,15,10.0,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
16315,3,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16316,15,8.57,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
16317,3,5.71,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
16318,10,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
16319,6,4.29,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
16320,6,4.29,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
16321,15,5.71,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
16322,10,8.57,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16323,15,4.29,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
16324,15,10.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
16325,15,7.14,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0
16326,1,10.0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
16327,15,7.14,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0
16328,6,7.14,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
16329,3,8.57,3.75,0,0,0,0,0,0,0,0,0,0,0,0,1
16330,10,7.14,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16331,15,10.0,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
16332,15,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16333,3,7.14,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
16334,6,8.57,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
16335,15,8.57,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
16336,15,4.29,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0
16337,15,5.71,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16338,15,2.86,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0
16339,15,8.57,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16340,6,8.57,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
16341,3,10.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16342,10,4.29,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
16343,15,8.57,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
16344,10,10.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16345,10,5.71,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
16346,15,1.43,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16347,15,7.14,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16348,1,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16349,10,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16350,15,7.14,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16351,15,5.71,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
16352,10,2.86,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
16353,15,5.71,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16354,15,5.71,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16355,10,2.86,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
16356,10,5.71,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16357,15,5.71,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
16358,10,7.14,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16359,1,5.71,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
16360,6,2.86,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16361,3,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16362,15,10.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0
16363,10,2.86,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
16364,6,2.86,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16365,10,2.86,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
16366,15,5.71,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1
16367,6,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16368,10,7.14,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16369,10,5.71,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16370,15,4.29,7.5,0,0,0,0,0,0,0,0,0,0,0,0,1
16371,6,4.29,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16372,6,5.71,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16373,10,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16374,10,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16375,6,7.14,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
16376,6,10.0,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
16377,10,5.71,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16378,15,5.71,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16379,10,5.71,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16380,10,8.57,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16381,6,4.29,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
16382,6,5.71,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16383,6,2.86,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
16384,10,5.71,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16385,3,10.0,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16386,6,4.29,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16387,15,8.57,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16388,6,4.29,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16389,3,2.86,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
16390,3,2.86,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16391,10,8.57,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
16392,10,7.14,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
16393,3,2.86,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16394,15,10.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16395,15,5.71,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
16396,10,4.29,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16397,10,4.29,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16398,6,7.14,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
16399,6,5.71,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
16400,15,4.29,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
16401,10,5.71,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0
16402,3,8.57,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
16403,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
16404,15,7.14,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16405,6,8.57,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16406,10,5.71,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16407,10,4.29,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16408,3,5.71,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
16409,6,7.14,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
16410,6,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16411,10,4.29,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
16412,6,7.14,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16413,15,5.71,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16414,1,10.0,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
16415,6,10.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16416,15,8.57,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
16417,6,7.14,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
16418,15,2.86,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16419,15,5.71,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
16420,6,10.0,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0
16421,6,8.57,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
16422,15,8.57,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
16423,15,2.86,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
16424,15,4.29,8.75,0,0,0,0,0,1,0,0,0,0,0,0,0
16425,10,4.29,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16426,6,8.57,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16427,15,10.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
16428,6,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
16429,15,10.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16430,10,8.57,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
16431,15,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16432,15,8.57,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16433,15,8.57,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16434,1,4.29,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16435,15,7.14,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0
16436,15,10.0,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16437,10,7.14,8.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16438,10,1.43,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
16439,3,8.57,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0
16440,15,8.57,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16441,3,8.57,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16442,6,8.57,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16443,3,4.29,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0
16444,6,5.71,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
16445,6,1.43,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0
16446,10,7.14,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16447,15,1.43,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
16448,6,4.29,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0
16449,6,2.86,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16450,15,7.14,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16451,6,4.29,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0
16452,15,7.14,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
16453,15,7.14,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16454,10,4.29,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
16455,3,7.14,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
16456,15,7.14,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16457,10,4.29,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
16458,15,5.71,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
16459,15,8.57,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0
16460,6,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
16461,15,8.57,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
16462,3,8.57,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16463,10,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16464,10,2.86,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16465,6,7.14,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16466,10,7.14,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0
16467,15,8.57,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0
16468,3,5.71,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
16469,15,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16470,15,8.57,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16471,10,7.14,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0
16472,6,8.57,1.25,0,0,0,0,0,0,0,0,0,1,0,0,0
16473,6,5.71,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16474,15,5.71,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16475,6,7.14,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0
16476,6,5.71,8.75,0,0,0,0,1,0,0,0,0,0,0,0,0
16477,15,7.14,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16478,10,8.57,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
16479,10,5.71,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0
16480,15,5.71,3.75,0,0,0,0,0,0,0,0,0,0,0,1,0
16481,6,10.0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
16482,6,5.71,6.25,1,0,0,0,0,0,0,0,0,0,0,0,0
16483,15,2.86,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
16484,15,10.0,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0
16485,15,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
16486,10,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16487,10,7.14,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16488,6,7.14,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
16489,15,5.71,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0
16490,6,4.29,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16491,15,7.14,6.25,0,0,0,0,1,0,0,0,0,0,0,0,0
16492,15,8.57,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
16493,10,10.0,6.25,0,0,0,0,0,0,1,0,0,0,0,0,0
16494,6,10.0,8.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16495,15,10.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
16496,10,8.57,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16497,15,2.86,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16498,15,4.29,7.5,0,0,0,0,1,0,0,0,0,0,0,0,0
16499,6,5.71,8.75,0,0,1,0,0,0,0,0,0,0,0,0,0
16500,10,8.57,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
16501,15,7.14,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
16502,10,8.57,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
16503,15,7.14,8.75,0,0,0,0,0,1,0,0,0,0,0,0,0
16504,15,8.57,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0
16505,15,4.29,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
16506,6,2.86,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16507,15,5.71,6.25,0,0,0,0,0,0,0,0,1,0,0,0,0
16508,15,5.71,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16509,15,5.71,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
16510,3,10.0,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16511,15,5.71,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16512,15,7.14,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16513,10,10.0,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0
16514,15,8.57,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16515,15,1.43,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16516,1,4.29,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
16517,6,4.29,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16518,3,10.0,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0
16519,10,4.29,6.25,0,0,0,0,0,0,0,0,0,0,0,1,0
16520,10,8.57,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0
16521,15,8.57,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
16522,15,4.29,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0
16523,10,2.86,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16524,10,5.71,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
16525,10,7.14,8.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16526,6,10.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16527,10,5.71,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16528,10,5.71,3.75,0,0,0,0,0,0,0,0,0,0,1,0,0
16529,6,5.71,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0
16530,10,10.0,6.25,0,1,0,0,0,0,0,0,0,0,0,0,0
16531,15,7.14,6.25,0,0,0,1,0,0,0,0,0,0,0,0,0
16532,15,8.57,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16533,6,7.14,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
16534,15,5.71,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0
16535,10,5.71,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16536,6,8.57,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16537,10,7.14,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0
16538,15,7.14,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0
16539,10,10.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16540,15,10.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16541,6,4.29,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
16542,10,8.57,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0
16543,3,4.29,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16544,10,10.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0
16545,6,2.86,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0
16546,1,5.71,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0
16547,15,4.29,3.75,0,1,0,0,0,0,0,0,0,0,0,0,0
16548,15,10.0,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0
16549,15,7.14,6.25,0,0,0,0,0,0,0,0,0,1,0,0,0
16550,10,2.86,3.75,0,0,1,0,0,0,0,0,0,0,0,0,0
16551,1,4.29,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0
16552,15,7.14,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
16553,10,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16554,15,5.71,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0
16555,6,5.71,8.75,0,0,0,0,0,0,0,0,0,1,0,0,0
16556,15,10.0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,1
16557,3,7.14,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16558,15,7.14,6.25,0,0,0,0,0,0,0,1,0,0,0,0,0
16559,15,8.57,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
