,proportion_kbw,depth/carat_kbw,table/carat_kbw,x/y_kbw,depth/table_kbw,volume/table_kbw,volume/depth_kbw
16314,1.0,9.0,8.0,5.0,7.0,0.0,0.0
16315,6.0,2.0,2.0,6.0,9.0,4.0,3.0
16316,4.0,5.0,4.0,4.0,9.0,1.0,1.0
16317,8.0,0.0,0.0,7.0,9.0,6.0,5.0
16318,6.0,2.0,2.0,7.0,7.0,3.0,3.0
16319,10.0,0.0,0.0,5.0,9.0,7.0,6.0
16320,7.0,2.0,1.0,4.0,10.0,4.0,3.0
16321,1.0,9.0,7.0,5.0,9.0,0.0,0.0
16322,2.0,8.0,8.0,5.0,6.0,0.0,0.0
16323,8.0,1.0,1.0,6.0,8.0,5.0,4.0
16324,1.0,10.0,8.0,7.0,9.0,0.0,0.0
16325,0.0,13.0,11.0,4.0,10.0,0.0,0.0
16326,9.0,0.0,0.0,7.0,10.0,7.0,5.0
16327,7.0,2.0,2.0,3.0,8.0,4.0,3.0
16328,5.0,3.0,3.0,5.0,5.0,2.0,2.0
16329,6.0,2.0,3.0,7.0,3.0,2.0,3.0
16330,5.0,3.0,3.0,7.0,7.0,2.0,2.0
16331,4.0,5.0,4.0,8.0,9.0,1.0,1.0
16332,11.0,0.0,0.0,5.0,9.0,10.0,8.0
16333,6.0,2.0,2.0,6.0,11.0,4.0,3.0
16334,6.0,2.0,2.0,4.0,8.0,3.0,3.0
16335,4.0,4.0,4.0,4.0,10.0,1.0,1.0
16336,5.0,3.0,3.0,6.0,10.0,2.0,2.0
16337,3.0,6.0,5.0,7.0,8.0,1.0,1.0
16338,2.0,7.0,6.0,5.0,10.0,0.0,0.0
16339,0.0,13.0,11.0,4.0,7.0,0.0,0.0
16340,7.0,2.0,2.0,4.0,7.0,4.0,3.0
16341,2.0,9.0,10.0,5.0,3.0,0.0,0.0
16342,7.0,2.0,2.0,5.0,7.0,4.0,3.0
16343,1.0,9.0,8.0,5.0,7.0,0.0,0.0
16344,1.0,9.0,8.0,4.0,6.0,0.0,0.0
16345,11.0,0.0,0.0,7.0,5.0,7.0,6.0
16346,8.0,1.0,1.0,4.0,8.0,5.0,4.0
16347,8.0,1.0,1.0,6.0,8.0,5.0,4.0
16348,1.0,9.0,9.0,8.0,4.0,0.0,0.0
16349,2.0,7.0,7.0,3.0,5.0,0.0,0.0
16350,2.0,8.0,7.0,6.0,9.0,0.0,0.0
16351,8.0,1.0,1.0,5.0,9.0,5.0,4.0
16352,9.0,0.0,1.0,7.0,4.0,6.0,5.0
16353,8.0,1.0,1.0,6.0,9.0,5.0,4.0
16354,6.0,2.0,2.0,6.0,10.0,3.0,3.0
16355,11.0,0.0,0.0,6.0,5.0,8.0,8.0
16356,9.0,1.0,1.0,4.0,6.0,5.0,5.0
16357,5.0,4.0,3.0,3.0,9.0,2.0,1.0
16358,6.0,2.0,2.0,6.0,8.0,4.0,3.0
16359,4.0,3.0,3.0,6.0,9.0,2.0,2.0
16360,5.0,3.0,3.0,4.0,7.0,2.0,2.0
16361,2.0,6.0,6.0,6.0,6.0,0.0,0.0
16362,8.0,1.0,1.0,5.0,8.0,5.0,4.0
16363,10.0,0.0,0.0,6.0,6.0,6.0,5.0
16364,8.0,1.0,1.0,5.0,5.0,5.0,4.0
16365,11.0,0.0,0.0,7.0,8.0,9.0,7.0
16366,4.0,4.0,3.0,4.0,10.0,2.0,1.0
16367,6.0,3.0,3.0,5.0,8.0,2.0,2.0
16368,4.0,5.0,5.0,6.0,5.0,1.0,1.0
16369,8.0,1.0,2.0,4.0,4.0,4.0,4.0
16370,5.0,3.0,3.0,4.0,9.0,2.0,2.0
16371,6.0,2.0,2.0,4.0,11.0,4.0,3.0
16372,9.0,0.0,0.0,6.0,10.0,6.0,5.0
16373,1.0,10.0,9.0,6.0,7.0,0.0,0.0
16374,0.0,10.0,9.0,4.0,6.0,0.0,0.0
16375,3.0,6.0,6.0,4.0,6.0,0.0,0.0
16376,0.0,10.0,9.0,5.0,7.0,0.0,0.0
16377,11.0,0.0,0.0,8.0,3.0,8.0,8.0
16378,7.0,1.0,1.0,7.0,12.0,5.0,4.0
16379,1.0,9.0,8.0,6.0,8.0,0.0,0.0
16380,8.0,1.0,1.0,6.0,7.0,5.0,4.0
16381,5.0,3.0,3.0,5.0,7.0,2.0,2.0
16382,4.0,5.0,5.0,3.0,3.0,1.0,1.0
16383,11.0,0.0,0.0,5.0,4.0,8.0,8.0
16384,5.0,3.0,3.0,7.0,5.0,2.0,2.0
16385,6.0,2.0,2.0,4.0,8.0,3.0,3.0
16386,1.0,8.0,8.0,4.0,7.0,0.0,0.0
16387,0.0,13.0,11.0,5.0,8.0,0.0,0.0
16388,3.0,5.0,5.0,4.0,10.0,1.0,1.0
16389,10.0,0.0,0.0,5.0,10.0,9.0,7.0
16390,2.0,7.0,6.0,4.0,12.0,0.0,0.0
16391,6.0,2.0,2.0,6.0,10.0,3.0,3.0
16392,5.0,3.0,3.0,4.0,8.0,2.0,2.0
16393,0.0,10.0,8.0,5.0,12.0,0.0,0.0
16394,5.0,3.0,2.0,5.0,11.0,3.0,2.0
16395,8.0,1.0,1.0,7.0,9.0,5.0,4.0
16396,8.0,1.0,1.0,8.0,6.0,5.0,4.0
16397,11.0,0.0,0.0,6.0,9.0,9.0,7.0
16398,6.0,2.0,2.0,5.0,8.0,4.0,3.0
16399,9.0,0.0,0.0,5.0,9.0,6.0,5.0
16400,7.0,1.0,1.0,6.0,8.0,4.0,3.0
16401,9.0,1.0,1.0,7.0,4.0,4.0,4.0
16402,1.0,7.0,6.0,6.0,11.0,0.0,0.0
16403,2.0,6.0,6.0,6.0,5.0,0.0,0.0
16404,1.0,8.0,7.0,5.0,8.0,0.0,0.0
16405,8.0,1.0,1.0,5.0,6.0,4.0,4.0
16406,1.0,9.0,9.0,5.0,5.0,0.0,0.0
16407,8.0,1.0,1.0,6.0,7.0,5.0,4.0
16408,7.0,1.0,1.0,5.0,9.0,4.0,3.0
16409,9.0,1.0,1.0,5.0,4.0,5.0,4.0
16410,5.0,3.0,3.0,4.0,8.0,2.0,2.0
16411,7.0,2.0,2.0,7.0,8.0,4.0,3.0
16412,6.0,2.0,2.0,7.0,9.0,4.0,3.0
16413,3.0,5.0,4.0,7.0,10.0,1.0,1.0
16414,7.0,1.0,2.0,7.0,2.0,3.0,4.0
16415,5.0,3.0,3.0,4.0,3.0,2.0,2.0
16416,3.0,5.0,5.0,4.0,8.0,1.0,1.0
16417,2.0,7.0,7.0,4.0,5.0,0.0,0.0
16418,1.0,9.0,8.0,8.0,8.0,0.0,0.0
16419,7.0,2.0,2.0,3.0,9.0,4.0,3.0
16420,0.0,10.0,9.0,5.0,10.0,0.0,0.0
16421,1.0,8.0,7.0,4.0,8.0,0.0,0.0
16422,1.0,10.0,8.0,3.0,10.0,0.0,0.0
16423,4.0,5.0,4.0,5.0,11.0,1.0,1.0
16424,2.0,8.0,7.0,5.0,10.0,0.0,0.0
16425,11.0,0.0,0.0,6.0,6.0,10.0,9.0
16426,3.0,5.0,5.0,3.0,8.0,1.0,1.0
16427,1.0,10.0,8.0,8.0,10.0,0.0,0.0
16428,10.0,0.0,0.0,5.0,7.0,6.0,5.0
16429,1.0,9.0,8.0,6.0,9.0,0.0,0.0
16430,10.0,0.0,0.0,5.0,6.0,6.0,5.0
16431,7.0,1.0,1.0,6.0,10.0,5.0,3.0
16432,6.0,3.0,3.0,4.0,9.0,2.0,2.0
16433,3.0,6.0,6.0,9.0,8.0,0.0,0.0
16434,2.0,5.0,4.0,6.0,13.0,1.0,1.0
16435,5.0,3.0,3.0,4.0,9.0,2.0,2.0
16436,1.0,8.0,8.0,6.0,7.0,0.0,0.0
16437,0.0,9.0,9.0,6.0,6.0,0.0,0.0
16438,10.0,1.0,1.0,7.0,4.0,5.0,4.0
16439,2.0,6.0,6.0,6.0,11.0,1.0,0.0
16440,2.0,8.0,7.0,6.0,8.0,0.0,0.0
16441,2.0,7.0,6.0,4.0,11.0,0.0,0.0
16442,4.0,5.0,5.0,4.0,8.0,1.0,1.0
16443,10.0,0.0,0.0,3.0,7.0,7.0,6.0
16444,6.0,3.0,3.0,3.0,4.0,2.0,2.0
16445,5.0,3.0,3.0,4.0,4.0,2.0,2.0
16446,9.0,1.0,1.0,6.0,6.0,5.0,4.0
16447,11.0,0.0,0.0,5.0,8.0,9.0,7.0
16448,7.0,2.0,2.0,4.0,8.0,4.0,3.0
16449,1.0,10.0,8.0,5.0,8.0,0.0,0.0
16450,5.0,3.0,3.0,5.0,8.0,2.0,2.0
16451,2.0,8.0,7.0,5.0,7.0,0.0,0.0
16452,9.0,1.0,1.0,5.0,7.0,5.0,4.0
16453,7.0,2.0,2.0,4.0,8.0,4.0,3.0
16454,8.0,1.0,1.0,6.0,7.0,4.0,4.0
16455,6.0,2.0,2.0,4.0,4.0,3.0,3.0
16456,4.0,5.0,5.0,6.0,8.0,1.0,1.0
16457,4.0,5.0,5.0,7.0,8.0,1.0,1.0
16458,0.0,13.0,10.0,3.0,12.0,0.0,0.0
16459,1.0,10.0,9.0,4.0,8.0,0.0,0.0
16460,0.0,10.0,9.0,6.0,10.0,0.0,0.0
16461,6.0,2.0,2.0,7.0,10.0,4.0,3.0
16462,0.0,13.0,11.0,5.0,10.0,0.0,0.0
16463,10.0,0.0,1.0,7.0,3.0,6.0,5.0
16464,7.0,2.0,2.0,7.0,11.0,4.0,3.0
16465,3.0,6.0,6.0,5.0,12.0,1.0,0.0
16466,6.0,2.0,2.0,6.0,6.0,3.0,3.0
16467,1.0,10.0,8.0,4.0,9.0,0.0,0.0
16468,8.0,0.0,0.0,7.0,12.0,7.0,5.0
16469,2.0,6.0,6.0,6.0,9.0,0.0,0.0
16470,4.0,5.0,4.0,6.0,7.0,1.0,1.0
16471,5.0,3.0,3.0,6.0,7.0,2.0,2.0
16472,7.0,1.0,1.0,7.0,9.0,5.0,4.0
16473,7.0,1.0,1.0,5.0,8.0,4.0,3.0
16474,8.0,1.0,1.0,6.0,8.0,5.0,4.0
16475,1.0,11.0,11.0,5.0,3.0,0.0,0.0
16476,0.0,10.0,9.0,5.0,9.0,0.0,0.0
16477,1.0,9.0,7.0,6.0,10.0,0.0,0.0
16478,3.0,7.0,7.0,5.0,4.0,0.0,0.0
16479,7.0,2.0,2.0,6.0,5.0,3.0,3.0
16480,2.0,6.0,5.0,4.0,12.0,1.0,0.0
16481,3.0,5.0,5.0,5.0,7.0,1.0,1.0
16482,0.0,10.0,8.0,7.0,10.0,0.0,0.0
16483,10.0,0.0,0.0,6.0,8.0,8.0,6.0
16484,6.0,2.0,2.0,6.0,12.0,3.0,2.0
16485,7.0,2.0,2.0,5.0,6.0,4.0,3.0
16486,8.0,2.0,2.0,7.0,5.0,4.0,3.0
16487,3.0,5.0,5.0,7.0,9.0,1.0,1.0
16488,3.0,6.0,6.0,4.0,4.0,0.0,0.0
16489,8.0,1.0,1.0,4.0,8.0,4.0,4.0
16490,7.0,2.0,2.0,5.0,3.0,3.0,3.0
16491,2.0,7.0,6.0,5.0,11.0,0.0,0.0
16492,1.0,9.0,8.0,7.0,8.0,0.0,0.0
16493,4.0,4.0,4.0,7.0,7.0,1.0,1.0
16494,7.0,2.0,2.0,4.0,9.0,4.0,3.0
16495,7.0,2.0,2.0,3.0,9.0,4.0,3.0
16496,7.0,2.0,2.0,6.0,5.0,3.0,3.0
16497,5.0,3.0,3.0,5.0,6.0,2.0,2.0
16498,1.0,10.0,8.0,7.0,9.0,0.0,0.0
16499,9.0,1.0,1.0,5.0,9.0,5.0,4.0
16500,2.0,8.0,7.0,5.0,6.0,0.0,0.0
16501,5.0,3.0,3.0,5.0,10.0,2.0,2.0
16502,10.0,0.0,0.0,6.0,3.0,6.0,5.0
16503,8.0,1.0,1.0,4.0,9.0,5.0,4.0
16504,5.0,3.0,3.0,3.0,8.0,2.0,2.0
16505,4.0,4.0,4.0,5.0,8.0,1.0,1.0
16506,4.0,4.0,5.0,3.0,3.0,1.0,1.0
16507,0.0,10.0,8.0,5.0,10.0,0.0,0.0
16508,1.0,8.0,7.0,5.0,9.0,0.0,0.0
16509,7.0,2.0,2.0,6.0,8.0,4.0,3.0
16510,6.0,2.0,2.0,5.0,10.0,4.0,3.0
16511,3.0,6.0,6.0,4.0,10.0,1.0,0.0
16512,4.0,5.0,5.0,5.0,6.0,1.0,1.0
16513,2.0,6.0,6.0,5.0,6.0,0.0,0.0
16514,5.0,4.0,4.0,4.0,8.0,1.0,1.0
16515,11.0,0.0,0.0,5.0,10.0,11.0,9.0
16516,9.0,0.0,0.0,7.0,12.0,9.0,7.0
16517,6.0,3.0,3.0,4.0,6.0,2.0,2.0
16518,2.0,6.0,6.0,8.0,6.0,0.0,1.0
16519,1.0,9.0,9.0,7.0,5.0,0.0,0.0
16520,11.0,0.0,0.0,7.0,6.0,7.0,6.0
16521,4.0,5.0,4.0,5.0,8.0,1.0,1.0
16522,7.0,2.0,2.0,5.0,5.0,4.0,3.0
16523,11.0,0.0,0.0,6.0,11.0,10.0,9.0
16524,3.0,5.0,5.0,7.0,8.0,1.0,1.0
16525,8.0,1.0,1.0,6.0,6.0,4.0,4.0
16526,0.0,12.0,11.0,5.0,5.0,0.0,0.0
16527,10.0,0.0,0.0,7.0,7.0,6.0,5.0
16528,6.0,2.0,2.0,7.0,6.0,3.0,3.0
16529,5.0,4.0,4.0,5.0,6.0,1.0,2.0
16530,5.0,3.0,4.0,7.0,3.0,1.0,2.0
16531,5.0,3.0,3.0,6.0,12.0,2.0,2.0
16532,9.0,1.0,1.0,8.0,7.0,5.0,4.0
16533,7.0,2.0,1.0,6.0,11.0,4.0,3.0
16534,8.0,1.0,1.0,5.0,12.0,5.0,4.0
16535,11.0,0.0,0.0,6.0,3.0,6.0,6.0
16536,1.0,10.0,8.0,5.0,10.0,0.0,0.0
16537,1.0,9.0,8.0,5.0,6.0,0.0,0.0
16538,4.0,4.0,4.0,6.0,10.0,1.0,1.0
16539,4.0,3.0,3.0,9.0,8.0,2.0,2.0
16540,4.0,4.0,4.0,6.0,9.0,1.0,1.0
16541,6.0,2.0,2.0,5.0,9.0,4.0,3.0
16542,9.0,1.0,1.0,6.0,6.0,5.0,4.0
16543,0.0,10.0,8.0,6.0,11.0,0.0,0.0
16544,4.0,4.0,5.0,6.0,6.0,1.0,1.0
16545,0.0,10.0,9.0,5.0,9.0,0.0,0.0
16546,4.0,2.0,2.0,8.0,13.0,4.0,3.0
16547,3.0,6.0,6.0,4.0,9.0,1.0,1.0
16548,7.0,2.0,2.0,5.0,8.0,4.0,3.0
16549,5.0,3.0,3.0,5.0,10.0,2.0,2.0
16550,10.0,0.0,1.0,7.0,4.0,5.0,5.0
16551,4.0,3.0,3.0,8.0,9.0,2.0,2.0
16552,3.0,5.0,4.0,7.0,10.0,1.0,1.0
16553,9.0,0.0,0.0,4.0,8.0,6.0,5.0
16554,7.0,2.0,2.0,6.0,9.0,4.0,3.0
16555,5.0,3.0,3.0,5.0,10.0,2.0,2.0
16556,1.0,10.0,9.0,6.0,9.0,0.0,0.0
16557,8.0,1.0,0.0,7.0,10.0,6.0,5.0
16558,9.0,1.0,1.0,4.0,10.0,5.0,4.0
16559,2.0,6.0,6.0,4.0,11.0,0.0,0.0
16560,2.0,8.0,8.0,3.0,6.0,0.0,0.0
16561,5.0,3.0,3.0,5.0,8.0,2.0,2.0
16562,6.0,2.0,2.0,5.0,9.0,3.0,3.0
16563,4.0,3.0,3.0,6.0,8.0,2.0,2.0
16564,0.0,7.0,6.0,0.0,7.0,0.0,0.0
16565,1.0,9.0,8.0,4.0,6.0,0.0,0.0
16566,4.0,5.0,5.0,5.0,6.0,1.0,1.0
16567,7.0,2.0,2.0,5.0,9.0,4.0,3.0
16568,10.0,0.0,1.0,6.0,3.0,5.0,5.0
16569,6.0,2.0,2.0,5.0,10.0,4.0,3.0
16570,12.0,0.0,0.0,6.0,7.0,12.0,11.0
16571,1.0,9.0,8.0,6.0,9.0,0.0,0.0
16572,3.0,5.0,5.0,7.0,7.0,1.0,1.0
16573,1.0,10.0,10.0,5.0,4.0,0.0,0.0
16574,2.0,7.0,6.0,5.0,9.0,0.0,0.0
16575,4.0,4.0,4.0,4.0,10.0,1.0,1.0
16576,3.0,6.0,6.0,7.0,9.0,0.0,0.0
16577,8.0,1.0,1.0,5.0,8.0,5.0,4.0
16578,0.0,10.0,8.0,8.0,11.0,0.0,0.0
16579,3.0,5.0,5.0,4.0,9.0,1.0,1.0
16580,12.0,0.0,0.0,8.0,1.0,7.0,8.0
16581,2.0,8.0,7.0,4.0,8.0,0.0,0.0
16582,9.0,0.0,1.0,11.0,5.0,6.0,5.0
16583,3.0,6.0,6.0,4.0,8.0,0.0,0.0
16584,5.0,3.0,3.0,4.0,10.0,2.0,2.0
16585,9.0,0.0,0.0,8.0,8.0,7.0,5.0
16586,7.0,2.0,2.0,4.0,7.0,4.0,3.0
16587,3.0,6.0,6.0,7.0,7.0,0.0,0.0
16588,3.0,5.0,6.0,7.0,5.0,1.0,1.0
16589,5.0,2.0,1.0,7.0,13.0,4.0,3.0
16590,2.0,7.0,6.0,5.0,9.0,0.0,0.0
16591,5.0,3.0,3.0,6.0,9.0,2.0,2.0
16592,0.0,10.0,9.0,6.0,7.0,0.0,0.0
16593,2.0,9.0,9.0,4.0,4.0,0.0,0.0
16594,4.0,6.0,6.0,5.0,4.0,0.0,0.0
16595,7.0,2.0,2.0,4.0,7.0,4.0,3.0
16596,9.0,1.0,1.0,5.0,4.0,4.0,4.0
16597,0.0,14.0,13.0,6.0,8.0,0.0,0.0
16598,9.0,0.0,0.0,5.0,7.0,6.0,5.0
16599,3.0,4.0,4.0,4.0,11.0,1.0,1.0
16600,8.0,1.0,1.0,4.0,8.0,4.0,4.0
16601,8.0,1.0,1.0,5.0,6.0,5.0,4.0
16602,4.0,5.0,5.0,5.0,8.0,1.0,1.0
16603,10.0,0.0,0.0,4.0,10.0,9.0,7.0
16604,1.0,10.0,8.0,4.0,9.0,0.0,0.0
16605,1.0,9.0,7.0,5.0,10.0,0.0,0.0
16606,8.0,1.0,1.0,5.0,8.0,5.0,4.0
16607,5.0,4.0,5.0,5.0,3.0,1.0,1.0
16608,1.0,10.0,8.0,5.0,10.0,0.0,0.0
16609,8.0,1.0,1.0,5.0,8.0,4.0,3.0
16610,1.0,8.0,8.0,6.0,7.0,0.0,0.0
16611,6.0,2.0,3.0,6.0,4.0,2.0,3.0
16612,1.0,9.0,7.0,4.0,9.0,0.0,0.0
16613,12.0,0.0,0.0,6.0,1.0,12.0,12.0
16614,10.0,0.0,0.0,8.0,7.0,8.0,7.0
16615,5.0,3.0,3.0,4.0,10.0,2.0,2.0
16616,2.0,7.0,6.0,4.0,6.0,0.0,0.0
16617,8.0,2.0,2.0,7.0,8.0,4.0,3.0
16618,1.0,9.0,7.0,5.0,10.0,0.0,0.0
16619,7.0,2.0,2.0,7.0,9.0,4.0,3.0
16620,9.0,1.0,1.0,4.0,8.0,6.0,4.0
16621,1.0,9.0,8.0,4.0,9.0,0.0,0.0
16622,7.0,1.0,1.0,5.0,8.0,4.0,3.0
16623,3.0,5.0,5.0,7.0,6.0,1.0,1.0
16624,5.0,3.0,3.0,7.0,5.0,2.0,2.0
16625,6.0,3.0,2.0,7.0,9.0,3.0,2.0
16626,11.0,0.0,0.0,9.0,3.0,8.0,7.0
16627,1.0,9.0,8.0,5.0,9.0,0.0,0.0
16628,6.0,2.0,2.0,7.0,9.0,4.0,3.0
16629,8.0,1.0,1.0,5.0,10.0,5.0,4.0
16630,9.0,0.0,0.0,7.0,8.0,6.0,5.0
16631,1.0,9.0,8.0,5.0,10.0,0.0,0.0
16632,7.0,2.0,2.0,8.0,8.0,4.0,3.0
16633,3.0,5.0,5.0,7.0,5.0,1.0,1.0
16634,5.0,3.0,3.0,6.0,8.0,2.0,2.0
16635,2.0,7.0,6.0,4.0,10.0,0.0,0.0
16636,11.0,0.0,0.0,6.0,8.0,10.0,8.0
16637,7.0,2.0,2.0,3.0,9.0,4.0,3.0
16638,7.0,2.0,2.0,5.0,8.0,4.0,3.0
16639,4.0,4.0,4.0,7.0,8.0,1.0,1.0
16640,6.0,3.0,3.0,7.0,6.0,2.0,2.0
16641,2.0,6.0,6.0,6.0,10.0,0.0,0.0
16642,5.0,4.0,4.0,9.0,2.0,1.0,2.0
16643,5.0,3.0,3.0,4.0,8.0,2.0,2.0
16644,10.0,0.0,0.0,7.0,7.0,7.0,6.0
16645,5.0,3.0,2.0,5.0,11.0,3.0,2.0
16646,8.0,2.0,2.0,6.0,6.0,4.0,3.0
16647,8.0,1.0,1.0,6.0,7.0,5.0,4.0
16648,0.0,10.0,8.0,5.0,9.0,0.0,0.0
16649,4.0,4.0,4.0,5.0,7.0,1.0,1.0
16650,3.0,5.0,4.0,5.0,10.0,1.0,1.0
16651,1.0,9.0,9.0,5.0,6.0,0.0,0.0
16652,4.0,5.0,6.0,7.0,2.0,1.0,1.0
16653,1.0,10.0,8.0,4.0,10.0,0.0,0.0
16654,4.0,5.0,4.0,6.0,9.0,1.0,1.0
16655,1.0,8.0,7.0,3.0,7.0,0.0,0.0
16656,9.0,1.0,2.0,5.0,3.0,3.0,3.0
16657,8.0,2.0,2.0,7.0,5.0,3.0,3.0
16658,11.0,0.0,0.0,5.0,7.0,9.0,8.0
16659,4.0,3.0,3.0,4.0,9.0,2.0,2.0
16660,1.0,9.0,8.0,6.0,11.0,0.0,0.0
16661,1.0,8.0,7.0,4.0,10.0,0.0,0.0
16662,8.0,1.0,1.0,5.0,8.0,5.0,4.0
16663,0.0,10.0,9.0,6.0,9.0,0.0,0.0
16664,0.0,11.0,9.0,3.0,10.0,0.0,0.0
16665,7.0,1.0,1.0,7.0,9.0,5.0,4.0
16666,3.0,5.0,4.0,5.0,8.0,1.0,1.0
16667,2.0,6.0,6.0,5.0,6.0,0.0,0.0
16668,8.0,1.0,2.0,6.0,4.0,4.0,3.0
16669,9.0,1.0,2.0,6.0,4.0,4.0,4.0
16670,1.0,9.0,8.0,5.0,7.0,0.0,0.0
16671,3.0,6.0,6.0,4.0,8.0,1.0,1.0
16672,4.0,4.0,4.0,6.0,10.0,1.0,1.0
16673,3.0,5.0,5.0,5.0,8.0,1.0,1.0
16674,2.0,9.0,9.0,5.0,3.0,0.0,0.0
16675,3.0,5.0,5.0,7.0,5.0,1.0,1.0
16676,7.0,3.0,3.0,5.0,2.0,2.0,2.0
16677,0.0,14.0,13.0,6.0,9.0,0.0,0.0
16678,1.0,9.0,8.0,5.0,11.0,0.0,0.0
16679,5.0,3.0,4.0,5.0,5.0,1.0,2.0
16680,7.0,2.0,2.0,7.0,7.0,3.0,3.0
16681,8.0,1.0,1.0,4.0,5.0,5.0,4.0
16682,5.0,3.0,3.0,5.0,6.0,2.0,2.0
16683,3.0,5.0,4.0,3.0,10.0,1.0,1.0
16684,2.0,8.0,7.0,4.0,9.0,0.0,0.0
16685,2.0,6.0,6.0,6.0,10.0,0.0,0.0
16686,4.0,4.0,3.0,5.0,9.0,2.0,1.0
16687,7.0,2.0,2.0,7.0,8.0,4.0,3.0
16688,0.0,10.0,9.0,5.0,9.0,0.0,0.0
16689,5.0,2.0,2.0,5.0,9.0,3.0,3.0
16690,9.0,1.0,2.0,5.0,4.0,3.0,3.0
16691,4.0,4.0,4.0,5.0,10.0,1.0,1.0
16692,2.0,6.0,6.0,4.0,8.0,0.0,0.0
16693,6.0,3.0,3.0,4.0,5.0,2.0,2.0
16694,3.0,5.0,5.0,4.0,8.0,1.0,1.0
16695,7.0,2.0,2.0,4.0,8.0,3.0,3.0
16696,10.0,0.0,0.0,4.0,11.0,9.0,7.0
16697,7.0,2.0,2.0,6.0,6.0,4.0,3.0
16698,6.0,3.0,3.0,6.0,6.0,2.0,2.0
16699,5.0,3.0,3.0,5.0,7.0,2.0,2.0
16700,4.0,5.0,4.0,5.0,10.0,1.0,1.0
16701,4.0,3.0,3.0,6.0,9.0,2.0,2.0
16702,5.0,3.0,3.0,7.0,10.0,2.0,2.0
16703,0.0,12.0,11.0,5.0,7.0,0.0,0.0
16704,5.0,3.0,3.0,5.0,6.0,2.0,2.0
16705,4.0,4.0,4.0,5.0,7.0,1.0,1.0
16706,5.0,3.0,3.0,5.0,8.0,2.0,2.0
16707,12.0,0.0,0.0,5.0,2.0,8.0,8.0
16708,8.0,1.0,1.0,7.0,8.0,5.0,4.0
16709,3.0,5.0,4.0,4.0,11.0,1.0,1.0
16710,4.0,5.0,4.0,5.0,11.0,1.0,1.0
16711,3.0,6.0,6.0,4.0,5.0,0.0,0.0
16712,1.0,9.0,9.0,4.0,6.0,0.0,0.0
16713,2.0,7.0,7.0,4.0,6.0,0.0,0.0
16714,8.0,2.0,2.0,4.0,6.0,4.0,3.0
16715,1.0,9.0,8.0,7.0,8.0,0.0,0.0
16716,2.0,7.0,6.0,4.0,7.0,0.0,0.0
16717,0.0,10.0,10.0,7.0,5.0,0.0,0.0
16718,2.0,8.0,7.0,5.0,9.0,0.0,0.0
16719,11.0,0.0,0.0,7.0,8.0,9.0,7.0
16720,7.0,2.0,2.0,5.0,7.0,4.0,3.0
16721,2.0,8.0,7.0,4.0,7.0,0.0,0.0
16722,0.0,10.0,9.0,6.0,8.0,0.0,0.0
16723,2.0,7.0,6.0,5.0,9.0,0.0,0.0
16724,7.0,2.0,2.0,4.0,11.0,4.0,3.0
16725,1.0,9.0,8.0,6.0,9.0,0.0,0.0
16726,7.0,2.0,2.0,6.0,5.0,4.0,3.0
16727,3.0,6.0,6.0,5.0,7.0,0.0,0.0
16728,0.0,10.0,9.0,6.0,6.0,0.0,0.0
16729,1.0,10.0,8.0,5.0,10.0,0.0,0.0
16730,9.0,0.0,0.0,6.0,7.0,6.0,5.0
16731,8.0,1.0,1.0,5.0,8.0,5.0,4.0
16732,5.0,3.0,3.0,4.0,9.0,2.0,2.0
16733,8.0,2.0,2.0,6.0,7.0,4.0,3.0
16734,5.0,3.0,4.0,3.0,6.0,2.0,2.0
16735,6.0,2.0,2.0,5.0,6.0,3.0,3.0
16736,4.0,3.0,3.0,7.0,11.0,2.0,2.0
16737,5.0,3.0,3.0,5.0,9.0,2.0,2.0
16738,7.0,1.0,1.0,7.0,7.0,4.0,4.0
16739,6.0,2.0,2.0,7.0,5.0,3.0,3.0
16740,7.0,2.0,2.0,6.0,7.0,4.0,3.0
16741,4.0,5.0,4.0,4.0,9.0,1.0,1.0
16742,5.0,3.0,3.0,4.0,9.0,2.0,2.0
16743,8.0,1.0,2.0,6.0,3.0,4.0,4.0
16744,1.0,9.0,7.0,4.0,10.0,0.0,0.0
16745,11.0,0.0,0.0,6.0,9.0,9.0,7.0
16746,7.0,2.0,2.0,6.0,8.0,4.0,3.0
16747,6.0,3.0,3.0,4.0,6.0,2.0,2.0
16748,8.0,2.0,2.0,4.0,6.0,3.0,3.0
16749,11.0,0.0,0.0,3.0,7.0,9.0,7.0
16750,7.0,1.0,1.0,4.0,9.0,4.0,3.0
16751,1.0,9.0,7.0,5.0,10.0,0.0,0.0
16752,8.0,2.0,2.0,6.0,6.0,4.0,3.0
16753,6.0,2.0,2.0,7.0,10.0,3.0,3.0
16754,4.0,5.0,4.0,4.0,9.0,1.0,1.0
16755,9.0,0.0,0.0,4.0,10.0,6.0,5.0
16756,2.0,7.0,6.0,4.0,6.0,0.0,0.0
16757,5.0,3.0,3.0,4.0,10.0,2.0,2.0
16758,3.0,5.0,4.0,4.0,12.0,1.0,1.0
16759,5.0,3.0,3.0,5.0,8.0,2.0,2.0
16760,6.0,2.0,2.0,5.0,8.0,3.0,3.0
16761,3.0,5.0,5.0,7.0,8.0,1.0,1.0
16762,6.0,3.0,3.0,7.0,7.0,2.0,2.0
